################################################################################
# Collectl:   V3.7.3-1  HiRes: 1  Options: -scmdn -i 0.1 -P -f apache_cal1_50 -oTm 
# Host:       ip-172-31-16-197  DaemonOpts: 
# Booted:     1446388663.99 [20151101-09:37:43]
# Distro:     Red Hat Enterprise Linux Server release 7.1 (Maipo)  Platform: 
# Date:       20151106-230310  Secs: 1446868990 TZ: -0500
# SubSys:     cmdn Options: Tmz Interval: 0.1 NumCPUs: 1  NumBud: 0 Flags: i
# Filters:    NfsFilt:  EnvFilt:  TcpFilt: ituc
# HZ:         100  Arch: x86_64-linux-thread-multi PageSize: 4096
# Cpu:        GenuineIntel Speed(MHz): 2500.026 Cores: 1  Siblings: 1 Nodes: 1
# Kernel:     3.10.0-229.el7.x86_64  Memory: 1015944 kB  Swap: 0 kB
# NumDisks:   1 DiskNames: xvda
# NumNets:    2 NetNames: eth0:?? lo:??
################################################################################
#Date Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [CPU]RunTot [CPU]BlkTot [MEM]Tot [MEM]Used [MEM]Free [MEM]Shared [MEM]Buf [MEM]Cached [MEM]Slab [MEM]Map [MEM]Anon [MEM]Commit [MEM]Locked [MEM]SwapTot [MEM]SwapUsed [MEM]SwapFree [MEM]SwapIn [MEM]SwapOut [MEM]Dirty [MEM]Clean [MEM]Laundry [MEM]Inactive [MEM]PageIn [MEM]PageOut [MEM]PageFaults [MEM]PageMajFaults [MEM]HugeTotal [MEM]HugeFree [MEM]HugeRsvd [MEM]SUnreclaim [NET]RxPktTot [NET]TxPktTot [NET]RxKBTot [NET]TxKBTot [NET]RxCmpTot [NET]RxMltTot [NET]TxCmpTot [NET]RxErrsTot [NET]TxErrsTot [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
20151106 23:03:49.905 36 0 45 0 0 18 0 0 100 1786 14301 0 277 2 13.13 3.92 2.52 2 0 1015944 742180 273764 0 0 482708 65156 23148 161824 1542764 0 0 0 0 0 0 1960 0 0 177708 0 0 6796 0 0 0 0 29940 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:50.003 36 0 36 0 0 18 9 0 100 1786 14510 0 277 3 13.13 3.92 2.52 2 0 1015944 742180 273764 0 0 482724 65168 23148 161824 1542764 0 0 0 0 0 0 1976 0 0 177708 0 0 6633 0 0 0 0 29940 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:50.103 33 0 56 0 0 11 0 0 100 1780 14400 0 277 41 13.13 3.92 2.52 41 0 1015944 742304 273640 0 0 482776 65168 23148 161824 1542764 0 0 0 0 0 0 2028 0 0 177708 0 0 6500 0 0 0 0 29940 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:50.202 36 0 45 0 0 18 0 0 100 1758 14747 0 277 53 13.13 3.92 2.52 53 0 1015944 742304 273640 0 0 482828 65168 23148 161824 1542764 0 0 0 0 0 0 2080 0 0 177708 0 0 6566 0 0 0 0 29940 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:50.302 40 0 40 0 0 20 0 0 100 1750 14150 0 277 8 13.13 3.92 2.52 8 0 1015944 742428 273516 0 0 482880 65168 23148 161824 1542764 0 0 0 0 0 0 2132 0 0 177708 0 0 6500 0 0 0 0 29940 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:50.406 30 0 60 0 0 10 0 0 100 1788 14212 0 277 2 12.64 3.98 2.54 2 0 1015944 742428 273516 0 0 482932 65168 23148 161824 1542764 0 0 0 0 0 0 2184 0 0 177708 0 0 6731 0 0 0 0 29940 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:50.503 44 0 44 0 0 11 0 0 100 1794 14649 0 277 4 12.64 3.98 2.54 4 0 1015944 742428 273516 0 0 482932 65168 23148 161824 1542764 0 0 0 0 0 0 2184 0 0 177708 0 0 6701 0 0 0 0 29940 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:50.605 45 0 45 0 0 9 0 0 100 1804 15010 0 277 2 12.64 3.98 2.54 2 0 1015944 742552 273392 0 0 482984 65168 23148 161824 1542764 0 0 0 0 0 0 2236 0 0 177708 0 0 6863 0 0 0 0 29940 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:50.703 40 0 50 0 0 10 0 0 100 1786 14490 0 277 2 12.64 3.98 2.54 2 0 1015944 742552 273392 0 0 483036 65168 23148 161824 1542764 0 0 0 0 0 0 2288 0 0 177708 0 0 6633 0 0 0 0 29940 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:50.803 33 0 56 0 0 11 0 0 100 1740 14550 0 277 25 12.64 3.98 2.54 25 0 1015944 742552 273392 0 0 483088 65168 23148 161824 1542764 0 0 0 0 0 0 2340 0 0 177708 0 0 6500 0 0 0 0 29940 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:50.904 40 0 40 0 0 20 0 0 100 1782 14792 0 277 3 12.64 3.98 2.54 3 0 1015944 742676 273268 0 0 483140 65168 23148 161824 1542764 0 0 0 0 0 0 2392 0 0 177708 0 0 6931 0 0 0 0 29940 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:51.001 40 0 50 0 0 10 0 0 100 1814 15237 0 277 52 12.64 3.98 2.54 52 0 1015944 742676 273268 0 0 483172 65180 23148 161824 1542764 0 0 0 0 0 0 2424 0 0 177716 0 0 6701 0 0 0 0 29940 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:51.104 36 0 55 0 0 9 0 0 100 1777 14311 0 277 2 12.64 3.98 2.54 2 0 1015944 742676 273268 0 0 483224 65180 23148 161824 1542764 0 0 0 0 0 0 2476 0 0 177716 0 0 6796 0 0 0 0 29940 0 10 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:51.201 40 0 40 0 0 20 0 0 100 1794 14639 0 277 2 12.64 3.98 2.54 2 0 1015944 742800 273144 0 0 483276 65180 23148 161824 1542764 0 0 0 0 0 0 2528 0 0 177716 0 0 6701 0 0 0 0 29940 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:51.304 33 0 56 0 0 11 0 0 100 1816 14845 0 277 2 12.64 3.98 2.54 2 0 1015944 742800 273144 0 0 483328 65180 23148 161824 1542764 0 0 0 0 0 0 2580 0 0 177716 0 0 6796 0 0 0 0 29940 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:51.402 45 0 36 0 0 18 0 0 100 1796 14500 0 277 2 12.64 3.98 2.54 2 0 1015944 742800 273144 0 0 483328 65180 23148 161824 1542764 0 0 0 0 0 0 2580 0 0 177716 0 0 6633 0 0 0 0 29940 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:51.501 33 0 56 0 0 11 0 0 100 1798 14343 0 277 3 12.64 3.98 2.54 3 0 1015944 742924 273020 0 0 483380 65180 23148 161824 1542764 0 0 0 0 0 0 2632 0 0 177716 0 0 6566 0 0 0 0 29940 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:51.603 40 0 50 0 0 10 0 0 100 1755 14020 0 277 2 12.64 3.98 2.54 2 0 1015944 742964 272980 0 0 483432 65220 23148 161824 1542764 0 0 0 0 0 0 2684 0 0 177716 0 0 6373 0 0 0 0 29980 0 59 0 90 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:51.704 36 0 45 0 0 18 0 0 100 1792 15139 0 277 2 12.64 3.98 2.54 2 0 1015944 742924 273020 0 0 483484 65180 23148 161824 1542764 0 0 0 0 0 0 2736 0 0 177716 0 0 6931 0 0 0 0 29940 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:51.802 40 0 50 0 0 10 0 0 100 1786 15031 0 277 7 12.64 3.98 2.54 7 0 1015944 743048 272896 0 0 483536 65180 23148 161824 1542764 0 0 0 0 0 0 2788 0 0 177716 0 0 6633 0 0 0 0 29940 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:51.903 44 0 44 0 0 11 0 0 100 1802 14624 0 277 2 12.64 3.98 2.54 2 0 1015944 743048 272896 0 0 483588 65180 23148 161824 1542764 0 0 0 0 0 0 2840 0 0 177716 0 0 6931 0 0 0 0 29940 20 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:52.003 36 0 45 0 0 18 0 0 100 1740 14510 0 277 29 12.64 3.98 2.54 29 0 1015944 743172 272772 0 0 483608 65192 23148 161824 1542764 0 0 0 0 0 0 2860 0 0 177716 0 0 6500 0 0 0 0 29940 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:52.105 30 0 50 0 0 20 0 0 100 1775 14696 0 277 2 12.64 3.98 2.54 2 0 1015944 743172 272772 0 0 483660 65192 23148 161824 1542764 0 0 0 0 0 0 2912 0 0 177716 0 0 6863 0 0 0 0 29940 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:52.205 40 0 50 0 0 10 0 0 100 1810 15300 0 277 2 12.64 3.98 2.54 2 0 1015944 743172 272772 0 0 483712 65192 23148 161824 1542764 0 0 0 0 0 0 2964 0 0 177716 0 0 7000 0 0 0 0 29940 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:52.303 44 0 44 0 0 11 0 0 100 1735 14673 0 277 39 12.64 3.98 2.54 39 0 1015944 743420 272524 0 0 483764 65192 23148 161824 1542764 0 0 0 0 0 0 3016 0 0 177716 0 0 6633 0 0 0 0 29940 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:52.403 30 0 50 0 0 20 0 0 100 1790 15250 0 277 43 12.64 3.98 2.54 43 0 1015944 743420 272524 0 0 483764 65192 23148 161824 1542764 0 0 0 0 0 0 3016 0 0 177716 0 0 7000 0 0 0 0 29940 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:52.503 40 0 50 0 0 10 0 0 100 1780 15190 0 277 3 12.64 3.98 2.54 3 0 1015944 743420 272524 0 0 483816 65192 23148 161824 1542764 0 0 0 0 0 0 3068 0 0 177716 0 0 7000 0 0 0 0 29940 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:52.601 36 0 45 0 0 18 0 0 100 1786 15092 0 277 52 12.64 3.98 2.54 52 0 1015944 743544 272400 0 0 483868 65192 23148 161824 1542764 0 0 0 0 0 0 3120 0 0 177716 0 0 6633 0 0 0 0 29940 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:52.702 33 0 44 0 0 22 0 0 100 1743 15000 0 277 16 12.64 3.98 2.54 16 0 1015944 743544 272400 0 0 483920 65192 23148 161824 1542764 0 0 0 0 0 0 3172 0 0 177716 0 0 6931 0 0 0 0 29940 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:52.803 50 0 50 0 0 0 0 0 100 1782 14723 0 277 2 12.64 3.98 2.54 2 0 1015944 743544 272400 0 0 483972 65192 23148 161824 1542764 0 0 0 0 0 0 3224 0 0 177716 0 0 6931 0 0 0 0 29940 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:52.905 36 0 45 0 0 18 0 0 100 1775 14990 0 277 2 12.64 3.98 2.54 2 0 1015944 743668 272276 0 0 484024 65192 23148 161824 1542764 0 0 0 0 0 0 3276 0 0 177716 0 0 6863 0 0 0 0 29940 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:53.003 33 0 44 0 0 22 0 0 100 1776 14500 0 277 2 12.64 3.98 2.54 2 0 1015944 743668 272276 0 0 484064 65204 23148 161824 1542764 0 0 0 0 0 0 3316 0 0 177724 0 0 6633 0 0 0 0 29940 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:53.102 40 0 50 0 0 10 0 0 100 1737 14879 0 277 6 12.64 3.98 2.54 6 0 1015944 743792 272152 0 0 484116 65204 23148 161824 1542764 0 0 0 0 0 0 3368 0 0 177724 0 0 6566 0 0 0 0 29940 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:53.203 40 0 40 0 0 20 0 0 100 1792 14782 0 277 40 12.64 3.98 2.54 40 0 1015944 743792 272152 0 0 484168 65204 23148 161824 1542764 0 0 0 0 0 0 3420 0 0 177724 0 0 6931 0 0 0 0 29940 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:53.303 50 0 40 0 0 10 0 0 100 1790 15120 0 277 2 12.64 3.98 2.54 2 0 1015944 743792 272152 0 0 484220 65204 23148 161824 1542764 0 0 0 0 0 0 3472 0 0 177724 0 0 7000 0 0 0 0 29940 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:53.403 30 0 50 0 0 20 0 0 100 1760 14530 0 277 26 12.64 3.98 2.54 26 0 1015944 743916 272028 0 0 484220 65204 23148 161824 1542764 0 0 0 0 0 0 3472 0 0 177724 0 0 6500 0 0 0 0 29940 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:53.504 45 0 45 0 0 9 0 0 100 1772 14812 0 277 3 12.64 3.98 2.54 3 0 1015944 743916 272028 0 0 484272 65204 23148 161824 1542764 0 0 0 0 0 0 3524 0 0 177724 0 0 6931 0 0 0 0 29940 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:53.603 30 0 60 0 0 10 0 0 100 1808 14384 0 277 54 12.64 3.98 2.54 54 0 1015944 743916 272028 0 0 484324 65204 23148 161824 1542764 0 0 0 0 0 0 3576 0 0 177724 0 0 6566 0 0 0 0 29940 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:53.702 44 0 44 0 0 11 0 0 100 1778 14697 0 276 29 12.64 3.98 2.54 29 0 1015944 743116 272828 0 0 484688 65164 22784 160836 1541212 0 0 0 0 0 0 3628 0 0 178012 3111 0 7010 30 0 0 0 29900 0 0 0 0 0 0 0 0 0 40 0 40 3111 0 3111 0 0 0
20151106 23:03:53.802 33 0 50 0 0 8 8 0 100 1750 15000 0 276 2 12.64 3.98 2.54 2 0 1015944 743116 272828 0 0 484740 65164 22784 160836 1541212 0 0 0 0 0 0 3680 0 0 178012 0 0 7000 0 0 0 0 29900 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:53.902 40 0 40 0 0 20 0 0 100 1780 14670 0 276 12 12.64 3.98 2.54 12 0 1015944 743116 272828 0 0 484792 65164 22784 160836 1541212 0 0 0 0 0 0 3732 0 0 178012 0 0 6500 0 0 0 0 29900 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:54.004 44 0 56 0 0 0 0 0 100 1784 14529 0 276 3 12.64 3.98 2.54 3 0 1015944 743084 272860 0 0 484812 65140 22764 160828 1541212 0 0 0 0 0 0 3756 0 0 178004 0 0 6863 0 0 0 0 29868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:54.101 36 0 45 0 0 18 0 0 100 1784 14639 0 276 2 12.64 3.98 2.54 2 0 1015944 743084 272860 0 0 484864 65140 22764 160828 1541212 0 0 0 0 0 0 3808 0 0 178004 0 0 6701 0 0 0 0 29868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:54.205 40 0 50 0 0 10 0 0 100 1808 14702 0 276 2 12.64 3.98 2.54 2 0 1015944 743084 272860 0 0 484916 65140 22764 160828 1541212 0 0 0 0 0 0 3860 0 0 178004 0 0 6731 0 0 0 0 29868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:54.302 44 0 44 0 0 11 0 0 100 1753 15093 0 276 15 12.64 3.98 2.54 15 0 1015944 743084 272860 0 0 484968 65140 22764 160828 1541212 0 0 0 0 0 0 3912 0 0 178004 0 0 6701 0 0 0 0 29868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:54.403 40 0 40 0 0 20 0 0 100 1743 14762 0 276 51 12.64 3.98 2.54 51 0 1015944 743084 272860 0 0 484968 65140 22764 160828 1541212 0 0 0 0 0 0 3912 0 0 178004 0 0 6931 0 0 0 0 29868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:54.503 36 0 55 0 0 9 0 0 100 1810 15230 0 276 3 12.64 3.98 2.54 3 0 1015944 743208 272736 0 0 485020 65140 22764 160828 1541212 0 0 0 0 0 0 3964 0 0 178004 0 0 7000 0 0 0 0 29868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:54.601 33 0 67 0 0 0 0 0 100 1796 14592 0 276 2 12.64 3.98 2.54 2 0 1015944 743248 272696 0 0 485072 65180 22764 160828 1541212 0 0 0 0 0 0 4016 0 0 178004 0 0 6633 0 0 0 0 29908 0 61 0 94 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:54.705 27 0 55 0 0 18 0 0 100 1779 14702 0 276 2 12.64 3.98 2.54 2 0 1015944 743248 272696 0 0 485124 65180 22764 160828 1541212 0 0 0 0 0 0 4068 0 0 178004 0 0 6731 0 0 0 0 29908 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:54.803 44 0 44 0 0 11 0 0 100 1796 14500 0 276 2 12.64 3.98 2.54 2 0 1015944 743332 272612 0 0 485176 65140 22764 160828 1541212 0 0 0 0 0 0 4120 0 0 178004 0 0 6633 0 0 0 0 29868 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:54.902 50 0 40 0 0 10 0 0 100 1768 14818 0 276 12 12.64 3.98 2.54 12 0 1015944 743332 272612 0 0 485228 65140 22764 160828 1541212 0 0 0 0 0 0 4172 0 0 178004 0 0 6566 0 0 0 0 29868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:55.001 40 0 50 0 0 10 0 0 100 1778 14980 0 276 2 12.64 3.98 2.54 2 0 1015944 743332 272612 0 0 485256 65152 22764 160828 1541212 0 0 0 0 0 0 4200 0 0 178004 0 0 7071 0 0 0 0 29868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:55.105 36 0 45 0 0 18 0 0 100 1769 14702 0 276 2 12.64 3.98 2.54 2 0 1015944 743456 272488 0 0 485308 65152 22764 160828 1541212 0 0 0 0 0 0 4252 0 0 178004 0 0 6731 0 0 0 0 29868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:55.202 40 0 50 0 0 10 0 0 100 1784 14639 0 276 2 12.64 3.98 2.54 2 0 1015944 743456 272488 0 0 485360 65152 22764 160828 1541212 0 0 0 0 0 0 4304 0 0 178004 0 0 6701 0 0 0 0 29868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:55.302 44 0 44 0 0 11 0 0 100 1790 14200 0 276 2 12.64 3.98 2.54 2 0 1015944 743456 272488 0 0 485412 65152 22764 160828 1541212 0 0 0 0 0 0 4356 0 0 178004 0 0 6500 0 0 0 0 29868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:55.403 36 0 45 0 0 18 0 0 100 1762 14059 0 276 2 13.71 4.34 2.67 2 0 1015944 743580 272364 0 0 485412 65152 22764 160828 1541212 0 0 0 0 0 0 4356 0 0 178004 0 0 6436 0 0 0 0 29868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:55.503 33 0 67 0 0 0 0 0 100 1780 14210 0 276 3 13.71 4.34 2.67 3 0 1015944 743580 272364 0 0 485464 65152 22764 160828 1541212 0 0 0 0 0 0 4408 0 0 178004 0 0 6500 0 0 0 0 29868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:55.603 36 0 45 0 0 18 0 0 100 1760 14220 0 276 2 13.71 4.34 2.67 2 0 1015944 743580 272364 0 0 485516 65152 22764 160828 1541212 0 0 0 0 0 0 4460 0 0 178004 0 0 6500 0 0 0 0 29868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:55.703 40 0 50 0 0 10 0 0 100 1790 14320 0 276 45 13.71 4.34 2.67 45 0 1015944 743704 272240 0 0 485568 65152 22764 160828 1541212 0 0 0 0 0 0 4512 0 0 178004 0 0 6500 0 0 0 0 29868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:55.802 44 0 44 0 0 11 0 0 100 1747 14768 0 276 6 13.71 4.34 2.67 6 0 1015944 743704 272240 0 0 485620 65152 22764 160828 1541212 0 0 0 0 0 0 4564 0 0 178004 0 0 6566 0 0 0 0 29868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:55.901 40 0 50 0 0 10 0 0 100 1798 14404 0 276 51 13.71 4.34 2.67 51 0 1015944 743704 272240 0 0 485620 65152 22764 160828 1541212 0 0 0 0 0 0 4564 0 0 178004 0 0 6576 0 0 0 0 29868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:56.002 36 0 45 0 0 18 0 0 100 1762 14000 0 276 6 13.71 4.34 2.67 6 0 1015944 743828 272116 0 0 485684 65164 22764 160828 1541212 0 0 0 0 0 0 4628 0 0 178004 0 0 6426 0 0 0 0 29868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:56.102 33 0 56 0 0 11 0 0 100 1750 14230 0 276 53 13.71 4.34 2.67 53 0 1015944 743828 272116 0 0 485736 65164 22764 160828 1541212 0 0 0 0 0 0 4680 0 0 178004 0 0 6500 0 0 0 0 29868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:56.204 40 0 50 0 0 10 0 0 100 1794 14441 0 276 2 13.71 4.34 2.67 2 0 1015944 743952 271992 0 0 485788 65164 22764 160828 1541212 0 0 0 0 0 0 4732 0 0 178004 0 0 6863 0 0 0 0 29868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:56.306 36 0 45 0 0 18 0 0 100 1765 13922 0 276 2 13.71 4.34 2.67 2 0 1015944 743952 271992 0 0 485840 65164 22764 160828 1541212 0 0 0 0 0 0 4784 0 0 178004 0 0 6373 0 0 0 0 29868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:56.403 33 0 67 0 0 0 0 0 100 1794 14649 0 276 2 13.71 4.34 2.67 2 0 1015944 743952 271992 0 0 485840 65164 22764 160828 1541212 0 0 0 0 0 0 4784 0 0 178004 0 0 6701 0 0 0 0 29868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:56.501 40 0 40 0 0 20 0 0 100 1796 14541 0 276 3 13.71 4.34 2.67 3 0 1015944 744076 271868 0 0 485892 65164 22764 160828 1541212 0 0 0 0 0 0 4836 0 0 178004 0 0 6633 0 0 0 0 29868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:56.603 40 0 50 0 0 10 0 0 100 1755 14216 0 276 30 13.71 4.34 2.67 30 0 1015944 746124 269820 0 0 485944 65164 22764 160828 1541212 0 0 0 0 0 0 4888 0 0 178004 0 0 6382 0 0 0 0 29868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:56.705 40 0 40 0 0 20 0 0 100 1824 14716 0 276 2 13.71 4.34 2.67 2 0 1015944 746124 269820 0 0 485996 65164 22764 160828 1541212 0 0 0 0 0 0 4940 0 0 178004 0 0 6863 0 0 0 0 29868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:56.804 36 0 45 0 0 18 0 0 100 1747 14354 0 276 2 13.71 4.34 2.67 2 0 1015944 746248 269696 0 0 486048 65164 22764 160828 1541212 0 0 0 0 0 0 4992 0 0 178004 0 0 6566 0 0 0 0 29868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:56.905 40 0 50 0 0 10 0 0 100 1762 14059 0 276 2 13.71 4.34 2.67 2 0 1015944 746248 269696 0 0 486100 65164 22764 160828 1541212 0 0 0 0 0 0 5044 0 0 178004 0 0 6436 0 0 0 0 29868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:57.002 44 0 44 0 0 11 0 0 100 1804 14670 0 276 2 13.71 4.34 2.67 2 0 1015944 746248 269696 0 0 486124 65176 22764 162876 1541212 0 0 0 0 0 0 5068 0 0 178012 0 0 6701 0 0 0 0 29868 0 10 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:57.102 36 0 45 0 0 18 0 0 100 1740 14760 0 276 53 13.71 4.34 2.67 53 0 1015944 746372 269572 0 0 486176 65176 22764 162876 1541212 0 0 0 0 0 0 5120 0 0 178012 0 0 6500 0 0 0 0 29868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:57.204 44 0 44 0 0 11 0 0 100 1824 14431 0 276 3 13.71 4.34 2.67 3 0 1015944 746372 269572 0 0 486228 65176 22764 162876 1541212 0 0 0 0 0 0 5172 0 0 178012 0 0 6863 0 0 0 0 29868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:57.303 40 0 50 0 0 10 0 0 100 1737 14343 0 276 2 13.71 4.34 2.67 2 0 1015944 746372 269572 0 0 486280 65176 22764 162876 1541212 0 0 0 0 0 0 5224 0 0 178012 0 0 6566 0 0 0 0 29868 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:57.402 40 0 40 0 0 20 0 0 100 1747 14343 0 276 2 13.71 4.34 2.67 2 0 1015944 746496 269448 0 0 486280 65176 22764 162876 1541212 0 0 0 0 0 0 5224 0 0 178012 0 0 6566 0 0 0 0 29868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:57.504 36 0 45 0 0 18 0 0 100 1745 14010 0 276 49 13.71 4.34 2.67 49 0 1015944 746496 269448 0 0 486332 65176 22764 162876 1541212 0 0 0 0 0 0 5276 0 0 178012 0 0 6373 0 0 0 0 29868 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20151106 23:03:57.603 40 0 50 0 0 10 0 0 100 1808 14384 0 276 2 13.71 4.34 2.67 2 0 1015944 746496 269448 0 0 486384 65176 22764 162876 1541212 0 0 0 0 0 0 5328 0 0 178012 0 0 6566 0 0 0 0 29868 0 61 0 90 0 0 0 0 0 0 0 0 0 0 0 0 0 0
